timestamp,PktIn,KBIn,AVG_RR,Inter,CTXSW,KBOut,CPU,SUM_RR,PktOut,vm_number,AVG_LAT_05
1566915099,0.275,0.0291015625,14.893333333333333,1667.3166666666666,2252.2166666666667,0.43362630208333336,23.5333333333332,89.36,0.2333333333333333,6,10354.04
1566915115,0.275,0.0291015625,14.068333333333333,2580.9166666666665,3004.916666666666,0.43399251302083336,36.04166666666657,84.41,0.2416666666666667,6,10325.454333333337
1566915130,0.29166666666666663,0.029785156250000007,16.65833333333333,3020.566666666666,3332.7250000000013,0.434716796875,41.966666666666654,99.95000000000002,0.2583333333333333,6,9910.635166666667
1566915146,0.26666666666666666,0.028759765625,19.843333333333327,3561.925,3709.2,0.4357666015625,49.33333333333347,119.06,0.26666666666666666,6,9217.512333333332
1566915161,0.275,0.0291015625,22.99,3681.3,3720.433333333333,0.4339680989583333,51.824999999999854,137.94,0.2416666666666667,6,9886.2755
1566915177,0.29166666666666663,0.02978515625,24.665,2174.9083333333333,2437.15,0.4352457682291667,30.86666666666666,147.98999999999995,0.26666666666666666,6,9246.678
1566915192,0.25833333333333336,0.02841796875,24.77833333333333,1627.35,1998.708333333333,0.43515625,23.383333333333336,148.67,0.25,6,9295.8495
1566915208,0.2833333333333333,0.029443359375,23.11,1161.4666666666667,1757.4583333333335,0.43443196614583335,18.058333333333444,138.66,0.25,7,9248.570666666668
1566915223,0.3083333333333333,0.030696614583333337,21.941556519971066,1823.05,2331.875,0.4350504557291667,25.725000000000147,131.6493391198264,0.26666666666666666,7,8288.219833333334
1566915239,0.26666666666666666,0.028759765625,20.37826681733183,2627.883333333333,2980.05,0.432763671875,37.041666666666714,122.26960090399095,0.2166666666666667,7,8221.442500000001
1566915254,0.3142857142857143,0.031298828125000004,19.071634416989163,3059.4357142857148,4484.742857142857,0.4339215959821429,49.34999999999979,114.429806501935,0.2571428571428571,7,7030.3765
1566915285,0.2857142857142857,0.029931640625,20.117142857142856,3081.542857142857,3252.514285714285,0.4362723214285714,44.25000000000002,140.83024999999995,0.27142857142857146,7,8365.801428571429
1566915301,0.2928571428571429,0.030029296875,19.362885405944414,1152.4,1698.5785714285714,0.4342354910714286,18.27142857142867,135.5441645082776,0.25,7,8045.975571428572
1566915316,0.27142857142857146,0.028955078125,18.656236545442788,1083.2428571428572,1728.9928571428575,0.4328404017857143,16.58571428571449,130.59670442921063,0.2285714285714285,7,8737.911428571428
1566915332,0.3142857142857143,0.030908203125,17.991822609196287,1469.0285714285712,2024.892857142857,0.4343401227678571,20.82142857142827,125.94580687548513,0.26428571428571423,7,8705.896285714285
1566915347,0.25,0.028076171875,17.38798820170434,2200.5071428571428,2691.092857142857,0.43263811383928574,31.0000000000004,121.72113637026371,0.2142857142857143,7,8150.069428571428
1566915363,0.2928571428571429,0.030224609375,17.245714285714286,2655.535714285714,3047.828571428571,0.4349330357142857,37.207142857142784,120.72,0.2571428571428571,7,8101.693857142856
1566915378,0.2928571428571429,0.030029296875,16.66428571428571,2898.635714285714,3226.485714285715,0.4360630580357143,40.57142857142839,116.64999999999998,0.2785714285714286,7,8026.27557142857
1566915394,0.25713857185710004,0.028368710282989564,19.315982381271454,3515.388886825603,3694.415069207365,0.4358545646551417,47.96506277943632,135.2118766689002,0.2571392860713929,7,8042.995142857142
1566915409,0.2714321432143214,0.028955479253282467,21.954285714285717,2706.483231894618,3002.418158958753,0.4351763782684072,38.4059905990596,153.68,0.2500028574286,7,10271.754571428572
1566915425,0.2785750003571786,0.029248448003282468,21.03428571428571,1003.1260890374753,1569.2253018158954,0.4337115345184072,15.805990599060195,147.23999999999995,0.2428600002857429,7,7998.797428571428
1566915440,0.27142214382128393,0.02895443264425515,19.73,1084.5525106948244,1632.3466772841214,0.4337449016436597,19.34460009569989,138.11,0.26428035794630805,7,8889.286857142857
1566915456,0.3000053579465491,0.030322867347512845,18.618571428571435,1747.0397055986969,2110.869408982776,0.4370769196573683,26.241277620214486,130.33,0.29286357239300176,7,8886.668
1566915471,0.27143392937512056,0.02895567984751284,17.541428571428572,1992.0968484558402,2299.197980411347,0.4367420982287968,29.112706191642882,122.79,0.2785778581072875,7,8871.773285714286
1566915487,0.2785714285714286,0.029443359375,13.381428571428573,1024.392857142857,1590.95,0.4346540178571429,16.20714285714298,93.67,0.25,7,8891.582428571428
